energy,tempo,musica_dancante,genero,loudness,liveness,valence,artista,time_signature,speechiness,popularidade,track_href,uri,track_album_name,playlist_name,analysis_url,track_id,musica,track_album_release_date,instrumentalness,track_album_id,mode,key,duracao_ms,acousticness,id,playlist_subgenre,type,playlist_id,duracao_minutos
0.946,151.647,0.599,gaming,-4.263,0.0826,0.747,Artemas,4,0.0447,84,https://api.spotify.com/v1/tracks/2GxrNKugF82CnoRFbQfzPf,spotify:track:2GxrNKugF82CnoRFbQfzPf,i like the way you kiss me,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/2GxrNKugF82CnoRFbQfzPf,2GxrNKugF82CnoRFbQfzPf,i like the way you kiss me,2024-03-19,0.0106,5HIWDdg3g9CTOtnevKDl1z,1,11,142515,0.000938,2GxrNKugF82CnoRFbQfzPf,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,2.38
0.855,127.986,0.638,gaming,-4.86,0.245,0.731,"Post Malone, Morgan Wallen",4,0.0264,84,https://api.spotify.com/v1/tracks/7221xIgOnuakPdLqT0F3nP,spotify:track:7221xIgOnuakPdLqT0F3nP,I Had Some Help,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/7221xIgOnuakPdLqT0F3nP,7221xIgOnuakPdLqT0F3nP,I Had Some Help (Feat. Morgan Wallen),2024-05-10,0.0,1woYXxyyxTQJ0E0AhZE6mj,1,7,178206,0.00757,7221xIgOnuakPdLqT0F3nP,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,2.97
0.642,179.974,0.745,gaming,-6.257,0.0658,0.226,Lil Tecca,4,0.287,84,https://api.spotify.com/v1/tracks/1lOe9qE0vR9zwWQAOk6CoO,spotify:track:1lOe9qE0vR9zwWQAOk6CoO,We Love You Tecca,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/1lOe9qE0vR9zwWQAOk6CoO,1lOe9qE0vR9zwWQAOk6CoO,Ransom,2019-08-30,0.0,1I6FpscJIfwf4T56VxGVsB,0,7,131240,0.0204,1lOe9qE0vR9zwWQAOk6CoO,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,2.19
0.829,139.198,0.476,gaming,-3.806,0.167,0.505,Odetari,4,0.0658,84,https://api.spotify.com/v1/tracks/2yR2sziCF4WEs3klW1F38d,spotify:track:2yR2sziCF4WEs3klW1F38d,KEEP UP // FROSTBITE,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/2yR2sziCF4WEs3klW1F38d,2yR2sziCF4WEs3klW1F38d,KEEP UP,2024-07-17,0.00916,526xuSD6c45Gb5hH4rN8RY,0,10,133227,0.0172,2yR2sziCF4WEs3klW1F38d,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,2.22
0.552,144.941,0.64,gaming,-5.679,0.119,0.112,"Future, Metro Boomin, Travis Scott, Playboi Carti",4,0.129,84,https://api.spotify.com/v1/tracks/28drn6tQo95MRvO0jQEo5C,spotify:track:28drn6tQo95MRvO0jQEo5C,WE DON'T TRUST YOU,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/28drn6tQo95MRvO0jQEo5C,28drn6tQo95MRvO0jQEo5C,Type Shit,2024-03-22,0.0,4iqbFIdGOTzXeDtt9owjQn,1,2,228267,0.0215,28drn6tQo95MRvO0jQEo5C,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,3.8
0.453,139.943,0.915,gaming,-4.589,0.104,0.287,Gunna,4,0.27,84,https://api.spotify.com/v1/tracks/4Na2HfNSr58chvfX69fy36,spotify:track:4Na2HfNSr58chvfX69fy36,One of Wun,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/4Na2HfNSr58chvfX69fy36,4Na2HfNSr58chvfX69fy36,one of wun,2024-05-10,0.000163,7g0PJ7VbsOkYTECUFkyNPN,0,10,144000,0.0872,4Na2HfNSr58chvfX69fy36,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,2.4
0.787,119.996,0.704,gaming,-6.751,0.159,0.31,"HUGEL, Topic, Arash, Daecolm",4,0.0462,83,https://api.spotify.com/v1/tracks/5nPbKG04fhLkIAjcPFaZq7,spotify:track:5nPbKG04fhLkIAjcPFaZq7,I Adore You (feat. Daecolm),Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/5nPbKG04fhLkIAjcPFaZq7,5nPbKG04fhLkIAjcPFaZq7,I Adore You (feat. Daecolm),2024-07-19,0.00538,5MrdEMJrBnauBJsd1nYY00,0,11,214000,0.00926,5nPbKG04fhLkIAjcPFaZq7,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,3.57
0.618,126.031,0.853,gaming,-10.833,0.0972,0.32,"Lost Frequencies, Tom Odell",4,0.0923,83,https://api.spotify.com/v1/tracks/4MSj19TwYBLgDFj3ddEeco,spotify:track:4MSj19TwYBLgDFj3ddEeco,Black Friday (pretty like the sun),Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/4MSj19TwYBLgDFj3ddEeco,4MSj19TwYBLgDFj3ddEeco,Black Friday (pretty like the sun),2024-07-19,0.89,4CAe3r1nsTTAjGcWqGZbAr,1,6,145599,0.633,4MSj19TwYBLgDFj3ddEeco,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,2.43
0.751,129.994,0.701,gaming,-8.39,0.15,0.22,Taylor Swift,4,0.0502,83,https://api.spotify.com/v1/tracks/4q5YezDOIPcoLr8R81x9qy,spotify:track:4q5YezDOIPcoLr8R81x9qy,THE TORTURED POETS DEPARTMENT,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/4q5YezDOIPcoLr8R81x9qy,4q5YezDOIPcoLr8R81x9qy,I Can Do It With a Broken Heart,2024-04-18,0.0,1Mo4aZ8pdj6L1jx8zSwJnt,1,0,218005,0.123,4q5YezDOIPcoLr8R81x9qy,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,3.63
0.957,126.035,0.804,gaming,-5.452,0.114,0.962,Charli xcx,4,0.034,83,https://api.spotify.com/v1/tracks/19RybK6XDbAVpcdxSbZL1o,spotify:track:19RybK6XDbAVpcdxSbZL1o,BRAT,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/19RybK6XDbAVpcdxSbZL1o,19RybK6XDbAVpcdxSbZL1o,Apple,2024-06-07,0.0174,2lIZef4lzdvZkiiCzvPKj7,1,0,151740,0.125,19RybK6XDbAVpcdxSbZL1o,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,2.53
0.457,146.04,0.592,gaming,-6.081,0.146,0.225,XXXTENTACION,4,0.0603,82,https://api.spotify.com/v1/tracks/2ZRo7axmMPeSVUvDbGkJah,spotify:track:2ZRo7axmMPeSVUvDbGkJah,?,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/2ZRo7axmMPeSVUvDbGkJah,2ZRo7axmMPeSVUvDbGkJah,Hope,2018-03-16,0.000331,2Ti79nwTsont5ZHfdxIzAm,0,9,110886,0.661,2ZRo7axmMPeSVUvDbGkJah,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,1.85
0.792,100.011,0.687,gaming,-2.749,0.167,0.671,"Marshmello, Bastille",4,0.0452,82,https://api.spotify.com/v1/tracks/7BqHUALzNBTanL6OvsqmC1,spotify:track:7BqHUALzNBTanL6OvsqmC1,Happier,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/7BqHUALzNBTanL6OvsqmC1,7BqHUALzNBTanL6OvsqmC1,Happier,2018-08-17,0.0,2u4Yp2ADTKYPwFSBFL4ffa,1,5,214290,0.191,7BqHUALzNBTanL6OvsqmC1,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,3.57
0.676,162.012,0.814,gaming,-4.67,0.119,0.312,"Future, Metro Boomin, Kendrick Lamar",4,0.231,83,https://api.spotify.com/v1/tracks/2tudvzsrR56uom6smgOcSf,spotify:track:2tudvzsrR56uom6smgOcSf,WE DON'T TRUST YOU,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/2tudvzsrR56uom6smgOcSf,2tudvzsrR56uom6smgOcSf,Like That,2024-03-22,1.28e-05,4iqbFIdGOTzXeDtt9owjQn,0,11,267707,0.00709,2tudvzsrR56uom6smgOcSf,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,4.46
0.522,89.96,0.755,gaming,-4.368,0.0685,0.925,"Post Malone, Swae Lee",4,0.0575,82,https://api.spotify.com/v1/tracks/0RiRZpuVRbi7oqRdSMwhQY,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,Hollywood's Bleeding,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/0RiRZpuVRbi7oqRdSMwhQY,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-Verse,2019-09-06,0.0,4g1ZRSobMefqF6nelkgibi,1,2,157560,0.533,0RiRZpuVRbi7oqRdSMwhQY,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,2.63
0.622,130.001,0.847,gaming,-6.747,0.285,0.22,Gunna,4,0.0903,82,https://api.spotify.com/v1/tracks/4rXLjWdF2ZZpXCVTfWcshS,spotify:track:4rXLjWdF2ZZpXCVTfWcshS,a Gift & a Curse,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/4rXLjWdF2ZZpXCVTfWcshS,4rXLjWdF2ZZpXCVTfWcshS,fukumean,2023-06-16,0.0,5qmZefgh78fN3jsyPPlvuw,0,1,125040,0.119,4rXLjWdF2ZZpXCVTfWcshS,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,2.08
0.668,90.969,0.646,gaming,-5.203,0.212,0.64,Mark Ambor,4,0.0282,82,https://api.spotify.com/v1/tracks/5uQ7de4EWjb3rkcFxyEOpu,spotify:track:5uQ7de4EWjb3rkcFxyEOpu,Belong Together,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/5uQ7de4EWjb3rkcFxyEOpu,5uQ7de4EWjb3rkcFxyEOpu,Belong Together,2024-02-16,0.0,3PlCMwyq6nuQYtoYproV1o,1,2,148318,0.491,5uQ7de4EWjb3rkcFxyEOpu,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,2.47
0.733,172.09,0.625,gaming,-8.757,0.375,0.244,21 Savage,4,0.0488,81,https://api.spotify.com/v1/tracks/52eIcoLUM25zbQupAZYoFh,spotify:track:52eIcoLUM25zbQupAZYoFh,american dream,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/52eIcoLUM25zbQupAZYoFh,52eIcoLUM25zbQupAZYoFh,redrum,2024-01-12,0.000983,2RRYaYHY7fIIdvFlvgb5vq,1,2,270698,0.00598,52eIcoLUM25zbQupAZYoFh,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,4.51
0.642,83.389,0.463,gaming,-4.474,0.0686,0.339,"Future, Drake, Tems",4,0.34,82,https://api.spotify.com/v1/tracks/59nOXPmaKlBfGMDeOVGrIK,spotify:track:59nOXPmaKlBfGMDeOVGrIK,I NEVER LIKED YOU,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/59nOXPmaKlBfGMDeOVGrIK,59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),2022-04-29,0.0,6tE9Dnp2zInFij4jKssysL,1,1,189893,0.314,59nOXPmaKlBfGMDeOVGrIK,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,3.16
0.761,129.963,0.634,gaming,-4.752,0.549,0.785,"Marshmello, Kane Brown",4,0.0472,81,https://api.spotify.com/v1/tracks/4pkb8SbRGeHAvdb87v9rpf,spotify:track:4pkb8SbRGeHAvdb87v9rpf,Miles On It,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/4pkb8SbRGeHAvdb87v9rpf,4pkb8SbRGeHAvdb87v9rpf,Miles On It,2024-05-03,0.0,5gWV4yp27HCbXJ1YLe8hQM,1,5,168454,0.00537,4pkb8SbRGeHAvdb87v9rpf,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,2.81
0.537,128.009,0.921,gaming,-5.723,0.102,0.711,XXXTENTACION,4,0.0804,81,https://api.spotify.com/v1/tracks/0JP9xo3adEtGSdUEISiszL,spotify:track:0JP9xo3adEtGSdUEISiszL,?,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/0JP9xo3adEtGSdUEISiszL,0JP9xo3adEtGSdUEISiszL,Moonlight,2018-03-16,0.00404,2Ti79nwTsont5ZHfdxIzAm,0,9,135090,0.556,0JP9xo3adEtGSdUEISiszL,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,2.25
0.745,165.995,0.808,gaming,-5.26,0.292,0.829,"Eminem, Juice WRLD",4,0.342,81,https://api.spotify.com/v1/tracks/7FIWs0pqAYbP91WWM0vlTQ,spotify:track:7FIWs0pqAYbP91WWM0vlTQ,Music To Be Murdered By,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/7FIWs0pqAYbP91WWM0vlTQ,7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),2020-01-17,0.0,4otkd9As6YaxxEkIjXPiZ6,0,10,210800,0.145,7FIWs0pqAYbP91WWM0vlTQ,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,3.51
0.741,120.064,0.771,gaming,-7.132,0.111,0.19,"Zerb, The Chainsmokers, Ink",4,0.0374,81,https://api.spotify.com/v1/tracks/5ZUIPLoTLJZrPQh2kFZEUM,spotify:track:5ZUIPLoTLJZrPQh2kFZEUM,Addicted,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/5ZUIPLoTLJZrPQh2kFZEUM,5ZUIPLoTLJZrPQh2kFZEUM,Addicted,2024-03-29,0.000163,7yO1vbedliKtwQ65jAjBQr,0,5,152250,0.0245,5ZUIPLoTLJZrPQh2kFZEUM,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,2.54
0.727,130.035,0.887,gaming,-4.318,0.213,0.932,Gunna,4,0.135,82,https://api.spotify.com/v1/tracks/6EUcP55GlbmsmCzfL2vxtZ,spotify:track:6EUcP55GlbmsmCzfL2vxtZ,One of Wun,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/6EUcP55GlbmsmCzfL2vxtZ,6EUcP55GlbmsmCzfL2vxtZ,on one tonight,2024-05-10,1.16e-06,7g0PJ7VbsOkYTECUFkyNPN,0,4,90760,0.381,6EUcP55GlbmsmCzfL2vxtZ,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,1.51
0.95,150.019,0.673,gaming,-5.149,0.398,0.563,"Dimitri Vegas & Like Mike, Tiësto, Dido, W&W, Dimitri Vegas, Like Mike",4,0.0488,81,https://api.spotify.com/v1/tracks/09CnYHiZ5jGT1wr1TXJ9Zt,spotify:track:09CnYHiZ5jGT1wr1TXJ9Zt,Thank You (Not So Bad),Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/09CnYHiZ5jGT1wr1TXJ9Zt,09CnYHiZ5jGT1wr1TXJ9Zt,Thank You (Not So Bad),2023-12-01,0.0823,1J7XItLnNLegigdh4AjGKN,1,11,140000,0.0229,09CnYHiZ5jGT1wr1TXJ9Zt,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,2.33
0.62,120.042,0.857,gaming,-8.13,0.0934,0.796,Charli xcx,4,0.0472,81,https://api.spotify.com/v1/tracks/4w2GLmK2wnioVnb5CPQeex,spotify:track:4w2GLmK2wnioVnb5CPQeex,BRAT,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/4w2GLmK2wnioVnb5CPQeex,4w2GLmK2wnioVnb5CPQeex,360,2024-06-07,0.244,2lIZef4lzdvZkiiCzvPKj7,1,0,133805,0.646,4w2GLmK2wnioVnb5CPQeex,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,2.23
0.887,127.003,0.936,gaming,-2.76,0.0582,0.889,Eminem,4,0.0683,81,https://api.spotify.com/v1/tracks/2HYFX63wP3otVIvopRS99Z,spotify:track:2HYFX63wP3otVIvopRS99Z,Houdini,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/2HYFX63wP3otVIvopRS99Z,2HYFX63wP3otVIvopRS99Z,Houdini,2024-05-31,1.88e-06,6Xuu2z00jxRPZei4IJ9neK,0,9,227239,0.0292,2HYFX63wP3otVIvopRS99Z,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,3.79
0.646,115.842,0.645,gaming,-8.334,0.074,0.295,Ariana Grande,4,0.0427,81,https://api.spotify.com/v1/tracks/46kspZSY3aKmwQe7O77fCC,spotify:track:46kspZSY3aKmwQe7O77fCC,eternal sunshine,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/46kspZSY3aKmwQe7O77fCC,46kspZSY3aKmwQe7O77fCC,we can't be friends (wait for your love),2024-03-08,3.04e-05,71PfP4E9roOXAudea1aPGw,1,5,228639,0.0615,46kspZSY3aKmwQe7O77fCC,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,3.81
0.586,116.971,0.896,gaming,-6.687,0.79,0.642,Roddy Ricch,4,0.0559,81,https://api.spotify.com/v1/tracks/0nbXyq5TXYPCO7pr3N8S4I,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,Please Excuse Me for Being Antisocial,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/0nbXyq5TXYPCO7pr3N8S4I,0nbXyq5TXYPCO7pr3N8S4I,The Box,2019-12-06,0.0,52u4anZbHd6UInnmHRFzba,0,10,196653,0.104,0nbXyq5TXYPCO7pr3N8S4I,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,3.28
0.558,104.983,0.943,gaming,-4.911,0.0937,0.606,Jack Harlow,4,0.0568,81,https://api.spotify.com/v1/tracks/4xhsWYTOGcal8zt0J161CU,spotify:track:4xhsWYTOGcal8zt0J161CU,Lovin On Me,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/4xhsWYTOGcal8zt0J161CU,4xhsWYTOGcal8zt0J161CU,Lovin On Me,2023-11-10,2.19e-06,6VCO0fDBGbRW8mCEvV95af,1,2,138411,0.0026,4xhsWYTOGcal8zt0J161CU,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,2.31
0.75,155.096,0.732,gaming,-6.366,0.109,0.401,Lil Uzi Vert,4,0.231,81,https://api.spotify.com/v1/tracks/7GX5flRQZVHRAGd6B4TmDO,spotify:track:7GX5flRQZVHRAGd6B4TmDO,Luv Is Rage 2,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/7GX5flRQZVHRAGd6B4TmDO,7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,2017-08-25,0.0,733e1ZfktLSwj96X5rsMeE,0,11,182707,0.00264,7GX5flRQZVHRAGd6B4TmDO,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,3.05
0.764,140.113,0.882,gaming,-5.241,0.119,0.886,"Central Cee, Lil Baby",4,0.204,81,https://api.spotify.com/v1/tracks/7iabz12vAuVQYyekFIWJxD,spotify:track:7iabz12vAuVQYyekFIWJxD,BAND4BAND (feat. Lil Baby),Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/7iabz12vAuVQYyekFIWJxD,7iabz12vAuVQYyekFIWJxD,BAND4BAND (feat. Lil Baby),2024-05-23,0.0,4AzPr5SUpNF553eC1d3aRy,1,11,140733,0.359,7iabz12vAuVQYyekFIWJxD,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,2.35
0.632,121.031,0.762,gaming,-8.312,0.18,0.282,"Lost Frequencies, Calum Scott",4,0.085,81,https://api.spotify.com/v1/tracks/3mfER4ORePHvN35cbZ3dkV,spotify:track:3mfER4ORePHvN35cbZ3dkV,All Stand Together,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/3mfER4ORePHvN35cbZ3dkV,3mfER4ORePHvN35cbZ3dkV,Where Are You Now,2023-11-10,0.000205,6Kk0U3JRoniLtiSjypjEVL,0,6,149067,0.51,3mfER4ORePHvN35cbZ3dkV,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,2.48
0.512,80.511,0.829,gaming,-5.865,0.12,0.638,Sleepy Hallow,4,0.187,80,https://api.spotify.com/v1/tracks/4XvcHTUfIlWfyJTRG0aqlo,spotify:track:4XvcHTUfIlWfyJTRG0aqlo,Still Sleep?,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/4XvcHTUfIlWfyJTRG0aqlo,4XvcHTUfIlWfyJTRG0aqlo,2055,2021-06-02,0.0,38nZLvJx8A9p4YYpTG5iFP,0,6,123987,0.492,4XvcHTUfIlWfyJTRG0aqlo,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,2.07
0.716,91.007,0.701,gaming,-3.671,0.324,0.732,"24kGoldn, iann dior",4,0.0361,80,https://api.spotify.com/v1/tracks/4jPy3l0RUwlUI9T5XHBW2m,spotify:track:4jPy3l0RUwlUI9T5XHBW2m,El Dorado,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/4jPy3l0RUwlUI9T5XHBW2m,4jPy3l0RUwlUI9T5XHBW2m,Mood (feat. iann dior),2021-03-26,0.0,270o30h7cAlEhBnbuSpFZq,0,7,140533,0.174,4jPy3l0RUwlUI9T5XHBW2m,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,2.34
0.773,129.923,0.681,gaming,-4.706,0.0978,0.504,Eternxlkz,4,0.0345,80,https://api.spotify.com/v1/tracks/67smGwuPEtA6GAfeweAVNO,spotify:track:67smGwuPEtA6GAfeweAVNO,SLAY!,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/67smGwuPEtA6GAfeweAVNO,67smGwuPEtA6GAfeweAVNO,SLAY!,2024-03-15,0.734,3xCc8FxQsm6AE7ZWJ7h5sx,1,1,107077,0.0863,67smGwuPEtA6GAfeweAVNO,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,1.78
0.673,165.921,0.529,gaming,-4.711,0.093,0.366,"Drake, 21 Savage",4,0.175,80,https://api.spotify.com/v1/tracks/3F5CgOj3wFlRv51JsHbxhe,spotify:track:3F5CgOj3wFlRv51JsHbxhe,"Honestly, Nevermind",Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/3F5CgOj3wFlRv51JsHbxhe,3F5CgOj3wFlRv51JsHbxhe,Jimmy Cooks (feat. 21 Savage),2022-06-17,2.41e-06,3cf4iSSKd8ffTncbtKljXw,1,0,218365,0.000307,3F5CgOj3wFlRv51JsHbxhe,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,3.64
0.822,157.013,0.853,j-pop,-6.836,0.166,0.746,Creepy Nuts,4,0.246,80,https://api.spotify.com/v1/tracks/0kdqcbwei4MDWFEX5f33yG,spotify:track:0kdqcbwei4MDWFEX5f33yG,Bling-Bang-Bang-Born,Anime Hits,https://api.spotify.com/v1/audio-analysis/0kdqcbwei4MDWFEX5f33yG,0kdqcbwei4MDWFEX5f33yG,Bling-Bang-Bang-Born,2024-01-07,0.00985,6M2PMiBa5zM37GQChwBHA6,0,6,168136,0.0841,0kdqcbwei4MDWFEX5f33yG,anime,audio_features,37i9dQZF1DX3f3gm9VK7fL,2.8
0.934,127.066,0.417,metal,-3.908,0.132,0.287,System Of A Down,4,0.119,83,https://api.spotify.com/v1/tracks/2DlHlPMa4M17kufBvI2lEN,spotify:track:2DlHlPMa4M17kufBvI2lEN,Toxicity,Metal Essentials,https://api.spotify.com/v1/audio-analysis/2DlHlPMa4M17kufBvI2lEN,2DlHlPMa4M17kufBvI2lEN,Chop Suey!,2001-09-04,0.0015,6jWde94ln40epKIQCd8XUh,0,7,210240,0.000278,2DlHlPMa4M17kufBvI2lEN,classic,audio_features,37i9dQZF1DWWOaP4H0w5b0,3.5
0.982,143.772,0.354,metal,-3.026,0.204,0.194,Slipknot,4,0.168,80,https://api.spotify.com/v1/tracks/61mWefnWQOLf90gepjOCb3,spotify:track:61mWefnWQOLf90gepjOCb3,Vol. 3: The Subliminal Verses,Metal Essentials,https://api.spotify.com/v1/audio-analysis/61mWefnWQOLf90gepjOCb3,61mWefnWQOLf90gepjOCb3,Duality,2004,0.000294,4ZDBQSIDIZRUBOG2OHcN3T,0,4,252613,0.000237,61mWefnWQOLf90gepjOCb3,classic,audio_features,37i9dQZF1DWWOaP4H0w5b0,4.21
0.775,93.431,0.816,hip-hop,-3.323,0.0543,0.527,"Dr. Dre, Snoop Dogg",4,0.234,81,https://api.spotify.com/v1/tracks/503OTo2dSqe7qk76rgsbep,spotify:track:503OTo2dSqe7qk76rgsbep,2001,90s Hip-Hop,https://api.spotify.com/v1/audio-analysis/503OTo2dSqe7qk76rgsbep,503OTo2dSqe7qk76rgsbep,Still D.R.E.,1999-11-16,0.00031,7q2B4M5EiBkqrlsNW8lB7N,1,11,270587,0.16,503OTo2dSqe7qk76rgsbep,90s,audio_features,37i9dQZF1DX186v583rmzp,4.51
0.767,127.361,0.532,rock,-5.509,0.39,0.755,AC/DC,4,0.0574,81,https://api.spotify.com/v1/tracks/2SiXAy7TuUkycRVbbWDEpo,spotify:track:2SiXAy7TuUkycRVbbWDEpo,Back In Black,80s Rock Anthems,https://api.spotify.com/v1/audio-analysis/2SiXAy7TuUkycRVbbWDEpo,2SiXAy7TuUkycRVbbWDEpo,You Shook Me All Night Long,1980-07-25,0.000513,6mUdeDZCsExyJLMdAfDuwh,1,7,210173,0.00287,2SiXAy7TuUkycRVbbWDEpo,80s,audio_features,37i9dQZF1DX1spT6G94GFC,3.5
0.795,112.067,0.645,rock,-12.095,0.104,0.535,Tears For Fears,4,0.0527,85,https://api.spotify.com/v1/tracks/4RvWPyQ5RL0ao9LPZeSouE,spotify:track:4RvWPyQ5RL0ao9LPZeSouE,Songs From The Big Chair (Super Deluxe Edition),80s Rock Anthems,https://api.spotify.com/v1/audio-analysis/4RvWPyQ5RL0ao9LPZeSouE,4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World,1985-02-25,0.00389,3myPwaMYjdwhtq0nFgeG6W,1,7,251489,0.347,4RvWPyQ5RL0ao9LPZeSouE,80s,audio_features,37i9dQZF1DX1spT6G94GFC,4.19
0.373,92.718,0.671,rock,-18.064,0.0481,0.732,TOTO,4,0.0323,83,https://api.spotify.com/v1/tracks/2374M0fQpWi3dLnB54qaLX,spotify:track:2374M0fQpWi3dLnB54qaLX,Toto IV,80s Rock Anthems,https://api.spotify.com/v1/audio-analysis/2374M0fQpWi3dLnB54qaLX,2374M0fQpWi3dLnB54qaLX,Africa,1982-04-08,8.01e-05,62U7xIHcID94o20Of5ea4D,1,9,295893,0.257,2374M0fQpWi3dLnB54qaLX,80s,audio_features,37i9dQZF1DX1spT6G94GFC,4.93
0.7,188.386,0.31,rock,-5.678,0.0828,0.763,AC/DC,4,0.047,83,https://api.spotify.com/v1/tracks/08mG3Y1vljYA6bvDt4Wqkj,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,Back In Black,80s Rock Anthems,https://api.spotify.com/v1/audio-analysis/08mG3Y1vljYA6bvDt4Wqkj,08mG3Y1vljYA6bvDt4Wqkj,Back In Black,1980-07-25,0.00965,6mUdeDZCsExyJLMdAfDuwh,1,9,255493,0.011,08mG3Y1vljYA6bvDt4Wqkj,80s,audio_features,37i9dQZF1DX1spT6G94GFC,4.26
0.942,148.723,0.527,rock,-5.64,0.188,0.495,Bruce Springsteen,4,0.0366,82,https://api.spotify.com/v1/tracks/7FwBtcecmlpc1sLySPXeGE,spotify:track:7FwBtcecmlpc1sLySPXeGE,Born In The U.S.A.,80s Rock Anthems,https://api.spotify.com/v1/audio-analysis/7FwBtcecmlpc1sLySPXeGE,7FwBtcecmlpc1sLySPXeGE,Dancing In the Dark,1984-06-04,0.0,0PMasrHdpaoIRuHuhHp72O,0,1,241307,0.0115,7FwBtcecmlpc1sLySPXeGE,80s,audio_features,37i9dQZF1DX1spT6G94GFC,4.02
